"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFIC","PROVINCE"
"12.543","Betula papyrifera","Betula","Betula papyrifera","","","Prince Edward Island"
"12.545","Bromus inermis","Bromus","Bromus inermis","","","Prince Edward Island"
"12.550","Betula populifolia","Betula","Betula populifolia","","","Prince Edward Island"
"12.572","Calamagrostis canadensis","Calamagrostis","Calamagrostis canadensis","","","Prince Edward Island"
"12.657","Bromus ciliatus","Bromus","Bromus ciliatus","","","Prince Edward Island"
"12.681","Corylus cornuta","Corylus","Corylus cornuta","","","Prince Edward Island"
"12.682","Cornus canadensis","Cornus","Cornus canadensis","","","Prince Edward Island"
"12.683","Cornus sericea","Cornus","Cornus sericea","","","Prince Edward Island"
"12.688","Chamaenerion angustifolium","Chamaenerion","Chamaenerion angustifolium","","","Prince Edward Island"
"12.692","Comarum palustre","Comarum","Comarum palustre","","","Prince Edward Island"
"12.714","Empetrum nigrum","Empetrum","Empetrum nigrum","","","Prince Edward Island"
"12.993","Claytonia caroliniana","Claytonia","Claytonia caroliniana","","","Prince Edward Island"
"12.999","Cornus sericea subsp. sericea","Cornus","Cornus sericea","subsp.","sericea","Prince Edward Island"
"12.1006","Chamaenerion angustifolium subsp. angustifolium","Chamaenerion","Chamaenerion angustifolium","subsp.","angustifolium","Prince Edward Island"
"12.1047","Elymus violaceus","Elymus","Elymus violaceus","","","Prince Edward Island"
"12.1050","Elymus virginicus","Elymus","Elymus virginicus","","","Prince Edward Island"
"12.1054","Gaultheria hispidula","Gaultheria","Gaultheria hispidula","","","Prince Edward Island"
"12.1055","Fagus grandifolia","Fagus","Fagus grandifolia","","","Prince Edward Island"
"12.1057","Honckenya peploides","Honckenya","Honckenya peploides","","","Prince Edward Island"
"12.1058","Fraxinus americana","Fraxinus","Fraxinus americana","","","Prince Edward Island"
"12.1059","Gaultheria procumbens","Gaultheria","Gaultheria procumbens","","","Prince Edward Island"
"12.1061","Fragaria virginiana","Fragaria","Fragaria virginiana","","","Prince Edward Island"
"12.1064","Gaylussacia baccata","Gaylussacia","Gaylussacia baccata","","","Prince Edward Island"
"12.1075","Fraxinus nigra","Fraxinus","Fraxinus nigra","","","Prince Edward Island"
"12.1088","Hamamelis virginiana","Hamamelis","Hamamelis virginiana","","","Prince Edward Island"
"12.1092","Hordeum jubatum","Hordeum","Hordeum jubatum","","","Prince Edward Island"
"12.1111","Erythronium americanum","Erythronium","Erythronium americanum","","","Prince Edward Island"
"12.1139","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica","","","Prince Edward Island"
"12.1186","Humulus lupulus","Humulus","Humulus lupulus","","","Prince Edward Island"
"12.1190","Helianthus annuus","Helianthus","Helianthus annuus","","","Prince Edward Island"
"12.1192","Juglans cinerea","Juglans","Juglans cinerea","","","Prince Edward Island"
"12.1224","Gaylussacia bigeloviana","Gaylussacia","Gaylussacia bigeloviana","","","Prince Edward Island"
"12.1291","Honckenya peploides subsp. robusta","Honckenya","Honckenya peploides","subsp.","robusta","Prince Edward Island"
"12.1316","Helianthus tuberosus","Helianthus","Helianthus tuberosus","","","Prince Edward Island"
"12.1338","Helianthus maximiliani","Helianthus","Helianthus maximiliani","","","Prince Edward Island"
"12.1339","Helianthus pauciflorus subsp. pauciflorus","Helianthus","Helianthus pauciflorus","subsp.","pauciflorus","Prince Edward Island"
"12.1352","Honckenya peploides subsp. diffusa","Honckenya","Honckenya peploides","subsp.","diffusa","Prince Edward Island"
"12.1354","Fragaria virginiana subsp. glauca","Fragaria","Fragaria virginiana","subsp.","glauca","Prince Edward Island"
"12.1358","Festuca rubra","Festuca","Festuca rubra","","","Prince Edward Island"
"12.1418","Monotropa uniflora","Monotropa","Monotropa uniflora","","","Prince Edward Island"
"12.1420","Maianthemum racemosum","Maianthemum","Maianthemum racemosum","","","Prince Edward Island"
"12.1421","Juniperus communis","Juniperus","Juniperus communis","","","Prince Edward Island"
"12.1422","Lathyrus japonicus","Lathyrus","Lathyrus japonicus","","","Prince Edward Island"
"12.1424","Larix laricina","Larix","Larix laricina","","","Prince Edward Island"
"12.1425","Mitchella repens","Mitchella","Mitchella repens","","","Prince Edward Island"
"12.1428","Morella pensylvanica","Morella","Morella pensylvanica","","","Prince Edward Island"
"12.1433","Lupinus polyphyllus","Lupinus","Lupinus polyphyllus","","","Prince Edward Island"
"12.1435","Juniperus horizontalis","Juniperus","Juniperus horizontalis","","","Prince Edward Island"
"12.1440","Maianthemum stellatum","Maianthemum","Maianthemum stellatum","","","Prince Edward Island"
"12.1441","Mentha canadensis","Mentha","Mentha canadensis","","","Prince Edward Island"
"12.1445","Myrica gale","Myrica","Myrica gale","","","Prince Edward Island"
"12.1505","Lathyrus palustris","Lathyrus","Lathyrus palustris","","","Prince Edward Island"
"12.1559","Leymus mollis","Leymus","Leymus mollis","","","Prince Edward Island"
"12.1720","Juniperus communis var. depressa","Juniperus","Juniperus communis","var.","depressa","Prince Edward Island"
"12.1745","Leymus mollis subsp. mollis","Leymus","Leymus mollis","subsp.","mollis","Prince Edward Island"
"12.1795","Juniperus communis var. saxatilis","Juniperus","Juniperus communis","var.","saxatilis","Prince Edward Island"
"12.1798","Populus balsamifera","Populus","Populus balsamifera","","","Prince Edward Island"
"12.1799","Pinus strobus","Pinus","Pinus strobus","","","Prince Edward Island"
"12.1800","Populus grandidentata","Populus","Populus grandidentata","","","Prince Edward Island"
"12.1803","Populus tremuloides","Populus","Populus tremuloides","","","Prince Edward Island"
"12.1806","Pinus resinosa","Pinus","Pinus resinosa","","","Prince Edward Island"
"12.1807","Picea rubens","Picea","Picea rubens","","","Prince Edward Island"
"12.1808","Panicum dichotomiflorum","Panicum","Panicum dichotomiflorum","","","Prince Edward Island"
"12.1814","Picea mariana","Picea","Picea mariana","","","Prince Edward Island"
"12.1818","Plantago maritima","Plantago","Plantago maritima","","","Prince Edward Island"
"12.1823","Phalaris arundinacea","Phalaris","Phalaris arundinacea","","","Prince Edward Island"
"12.1835","Picea glauca","Picea","Picea glauca","","","Prince Edward Island"
"12.1841","Poa alsodes","Poa","Poa alsodes","","","Prince Edward Island"
"12.1845","Pinus banksiana","Pinus","Pinus banksiana","","","Prince Edward Island"
"12.1847","Panax trifolius","Panax","Panax trifolius","","","Prince Edward Island"
"12.1867","Poa pratensis","Poa","Poa pratensis","","","Prince Edward Island"
"12.1875","Poa saltuensis","Poa","Poa saltuensis","","","Prince Edward Island"
"12.1888","Panicum virgatum","Panicum","Panicum virgatum","","","Prince Edward Island"
"12.1895","Panicum capillare","Panicum","Panicum capillare","","","Prince Edward Island"
"12.1926","Poa palustris","Poa","Poa palustris","","","Prince Edward Island"
"12.2049","Poa trivialis","Poa","Poa trivialis","","","Prince Edward Island"
"12.2113","Populus deltoides subsp. deltoides","Populus","Populus deltoides","subsp.","deltoides","Prince Edward Island"
"12.2125","Rhododendron groenlandicum","Rhododendron","Rhododendron groenlandicum","","","Prince Edward Island"
"12.2126","Quercus rubra","Quercus","Quercus rubra","","","Prince Edward Island"
"12.2127","Prunus virginiana","Prunus","Prunus virginiana","","","Prince Edward Island"
"12.2130","Prunus pensylvanica","Prunus","Prunus pensylvanica","","","Prince Edward Island"
"12.2132","Prunella vulgaris","Prunella","Prunella vulgaris","","","Prince Edward Island"
"12.2133","Ribes hirtellum","Ribes","Ribes hirtellum","","","Prince Edward Island"
"12.2147","Ribes lacustre","Ribes","Ribes lacustre","","","Prince Edward Island"
"12.2179","Ribes triste","Ribes","Ribes triste","","","Prince Edward Island"
"12.2198","Rosa acicularis","Rosa","Rosa acicularis","","","Prince Edward Island"
"12.2260","Rubus allegheniensis","Rubus","Rubus allegheniensis","","","Prince Edward Island"
"12.2265","Rosa nitida","Rosa","Rosa nitida","","","Prince Edward Island"
"12.2298","Rosa virginiana","Rosa","Rosa virginiana","","","Prince Edward Island"
"12.2333","Prunella vulgaris subsp. lanceolata","Prunella","Prunella vulgaris","subsp.","lanceolata","Prince Edward Island"
"12.2358","Rosa carolina","Rosa","Rosa carolina","","","Prince Edward Island"
"12.2497","Taxus canadensis","Taxus","Taxus canadensis","","","Prince Edward Island"
"12.2498","Tsuga canadensis","Tsuga","Tsuga canadensis","","","Prince Edward Island"
"12.2499","Thuja occidentalis","Thuja","Thuja occidentalis","","","Prince Edward Island"
"12.2503","Sium suave","Sium","Sium suave","","","Prince Edward Island"
"12.2504","Rubus canadensis","Rubus","Rubus canadensis","","","Prince Edward Island"
"12.2509","Rubus idaeus","Rubus","Rubus idaeus","","","Prince Edward Island"
"12.2512","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium","","","Prince Edward Island"
"12.2520","Ulmus americana","Ulmus","Ulmus americana","","","Prince Edward Island"
"12.2528","Typha latifolia","Typha","Typha latifolia","","","Prince Edward Island"
"12.2540","Sambucus racemosa","Sambucus","Sambucus racemosa","","","Prince Edward Island"
"12.2542","Rubus chamaemorus","Rubus","Rubus chamaemorus","","","Prince Edward Island"
"12.2544","Triglochin maritima","Triglochin","Triglochin maritima","","","Prince Edward Island"
"12.2548","Sambucus canadensis","Sambucus","Sambucus canadensis","","","Prince Edward Island"
"12.2565","Urtica dioica","Urtica","Urtica dioica","","","Prince Edward Island"
"12.2576","Sagittaria latifolia","Sagittaria","Sagittaria latifolia","","","Prince Edward Island"
"12.2612","Sanicula marilandica","Sanicula","Sanicula marilandica","","","Prince Edward Island"
"12.2616","Sorbus americana","Sorbus","Sorbus americana","","","Prince Edward Island"
"12.2617","Schoenoplectus acutus","Schoenoplectus","Schoenoplectus acutus","","","Prince Edward Island"
"12.2618","Rubus idaeus subsp. strigosus","Rubus","Rubus idaeus","subsp.","strigosus","Prince Edward Island"
"12.2651","Symphoricarpos albus","Symphoricarpos","Symphoricarpos albus","","","Prince Edward Island"
"12.2898","Symphoricarpos albus var. laevigatus","Symphoricarpos","Symphoricarpos albus","var.","laevigatus","Prince Edward Island"
"12.2913","Schoenoplectus acutus var. acutus","Schoenoplectus","Schoenoplectus acutus","var.","acutus","Prince Edward Island"
"12.2985","Rubus pensilvanicus","Rubus","Rubus pensilvanicus","","","Prince Edward Island"
"12.3005","Vaccinium oxycoccos","Vaccinium","Vaccinium oxycoccos","","","Prince Edward Island"
"12.3008","Viburnum opulus","Viburnum","Viburnum opulus","","","Prince Edward Island"
"12.3014","Vaccinium vitis-idaea","Vaccinium","Vaccinium vitis-idaea","","","Prince Edward Island"
"12.3020","Vaccinium myrtilloides","Vaccinium","Vaccinium myrtilloides","","","Prince Edward Island"
"12.3036","Viburnum opulus var. americanum","Viburnum","Viburnum opulus","var.","americanum","Prince Edward Island"
"12.3111","Vaccinium myrtillus","Vaccinium","Vaccinium myrtillus","","","Prince Edward Island"
"12.3120","Viburnum lantana","Viburnum","Viburnum lantana","","","Prince Edward Island"
"12.3144","Zizania aquatica","Zizania","Zizania aquatica","","","Prince Edward Island"
"12.3160","Vaccinium uliginosum","Vaccinium","Vaccinium uliginosum","","","Prince Edward Island"
"12.3166","Zizania palustris var. palustris","Zizania","Zizania palustris","var.","palustris","Prince Edward Island"
"12.3167","Vaccinium boreale","Vaccinium","Vaccinium boreale","","","Prince Edward Island"
"13","Achillea millefolium","Achillea","Achillea millefolium","","","Yukon"
"13.1","Arctostaphylos uva-ursi","Arctostaphylos","Arctostaphylos uva-ursi","","","Yukon"
"13.8","Abies lasiocarpa","Abies","Abies lasiocarpa","","","Yukon"
"13.14","Alnus alnobetula","Alnus","Alnus alnobetula","","","Yukon"
"13.17","Alnus incana","Alnus","Alnus incana","","","Yukon"
"13.23","Arnica cordifolia","Arnica","Arnica cordifolia","","","Yukon"
"13.25","Amelanchier alnifolia","Amelanchier","Amelanchier alnifolia","","","Yukon"
"13.36","Allium schoenoprasum","Allium","Allium schoenoprasum","","","Yukon"
"13.80","Acer negundo","Acer","Acer negundo","","","Yukon"
"13.173","Allium schoenoprasum var. sibiricum","Allium","Allium schoenoprasum","var.","sibiricum","Yukon"
"13.281","Alnus alnobetula subsp. sinuata","Alnus","Alnus alnobetula","subsp.","sinuata","Yukon"
"13.293","Amelanchier alnifolia var. alnifolia","Amelanchier","Amelanchier alnifolia","var.","alnifolia","Yukon"
"13.337","Agrostis exarata","Agrostis","Agrostis exarata","","","Yukon"
"13.488","Agrostis mertensii","Agrostis","Agrostis mertensii","","","Yukon"
"13.713","Alnus alnobetula subsp. crispa","Alnus","Alnus alnobetula","subsp.","crispa","Yukon"
"13.900","Aralia nudicaulis","Aralia","Aralia nudicaulis","","","Yukon"
"13.939","Astragalus williamsii","Astragalus","Astragalus williamsii","","","Yukon"
"13.940","Astragalus alpinus","Astragalus","Astragalus alpinus","","","Yukon"
"13.942","Astragalus agrestis","Astragalus","Astragalus agrestis","","","Yukon"
"13.943","Astragalus tenellus","Astragalus","Astragalus tenellus","","","Yukon"
"13.944","Astragalus umbellatus","Astragalus","Astragalus umbellatus","","","Yukon"
"13.946","Blitum capitatum","Blitum","Blitum capitatum","","","Yukon"
"13.953","Bromus inermis","Bromus","Bromus inermis","","","Yukon"
"13.957","Blitum nuttallianum","Blitum","Blitum nuttallianum","","","Yukon"
"13.958","Calamagrostis canadensis","Calamagrostis","Calamagrostis canadensis","","","Yukon"
"13.959","Astragalus americanus","Astragalus","Astragalus americanus","","","Yukon"
"13.975","Astragalus bodinii","Astragalus","Astragalus bodinii","","","Yukon"
"13.981","Betula occidentalis","Betula","Betula occidentalis","","","Yukon"
"13.1011","Astragalus eucosmus","Astragalus","Astragalus eucosmus","","","Yukon"
"13.1035","Calypso bulbosa var. americana","Calypso","Calypso bulbosa","var.","americana","Yukon"
"13.1126","Astragalus laxmannii","Astragalus","Astragalus laxmannii","","","Yukon"
"13.1134","Blitum capitatum subsp. capitatum","Blitum","Blitum capitatum","subsp.","capitatum","Yukon"
"13.1186","Caltha leptosepala","Caltha","Caltha leptosepala","","","Yukon"
"13.1236","Betula papyrifera","Betula","Betula papyrifera","","","Yukon"
"13.1238","Calypso bulbosa","Calypso","Calypso bulbosa","","","Yukon"
"13.1345","Calamagrostis canadensis var. canadensis","Calamagrostis","Calamagrostis canadensis","var.","canadensis","Yukon"
"13.1378","Astragalus robbinsii var. minor","Astragalus","Astragalus robbinsii","var.","minor","Yukon"
"13.1392","Bromus ciliatus","Bromus","Bromus ciliatus","","","Yukon"
"13.1432","Astragalus laxmannii var. robustior","Astragalus","Astragalus laxmannii","var.","robustior","Yukon"
"13.1435","Astragalus laxmannii var. tananaicus","Astragalus","Astragalus laxmannii","var.","tananaicus","Yukon"
"13.1446","Astragalus alpinus var. alpinus","Astragalus","Astragalus alpinus","var.","alpinus","Yukon"
"13.1545","Astragalus canadensis","Astragalus","Astragalus canadensis","","","Yukon"
"13.1656","Chamaenerion angustifolium","Chamaenerion","Chamaenerion angustifolium","","","Yukon"
"13.1657","Cornus canadensis","Cornus","Cornus canadensis","","","Yukon"
"13.1659","Comarum palustre","Comarum","Comarum palustre","","","Yukon"
"13.1660","Elymus violaceus","Elymus","Elymus violaceus","","","Yukon"
"13.1665","Dasiphora fruticosa","Dasiphora","Dasiphora fruticosa","","","Yukon"
"13.1668","Cornus sericea","Cornus","Cornus sericea","","","Yukon"
"13.1681","Empetrum nigrum","Empetrum","Empetrum nigrum","","","Yukon"
"13.1827","Elymus lanceolatus subsp. psammophilus","Elymus","Elymus lanceolatus","subsp.","psammophilus","Yukon"
"13.2022","Elymus glaucus","Elymus","Elymus glaucus","","","Yukon"
"13.2274","Empetrum nigrum subsp. hermaphroditum","Empetrum","Empetrum nigrum","subsp.","hermaphroditum","Yukon"
"13.2504","Elymus lanceolatus","Elymus","Elymus lanceolatus","","","Yukon"
"13.2529","Elymus macrourus","Elymus","Elymus macrourus","","","Yukon"
"13.2537","Elymus alaskanus subsp. alaskanus","Elymus","Elymus alaskanus","subsp.","alaskanus","Yukon"
"13.2546","Elymus alaskanus","Elymus","Elymus alaskanus","","","Yukon"
"13.2570","Elymus glaucus subsp. glaucus","Elymus","Elymus glaucus","subsp.","glaucus","Yukon"
"13.2592","Cornus sericea subsp. sericea","Cornus","Cornus sericea","subsp.","sericea","Yukon"
"13.2632","Chenopodium berlandieri var. zschackei","Chenopodium","Chenopodium berlandieri","var.","zschackei","Yukon"
"13.2702","Elymus sibiricus","Elymus","Elymus sibiricus","","","Yukon"
"13.2727","Chenopodium leptophyllum","Chenopodium","Chenopodium leptophyllum","","","Yukon"
"13.2728","Chenopodium berlandieri","Chenopodium","Chenopodium berlandieri","","","Yukon"
"13.2742","Chamaenerion angustifolium subsp. angustifolium","Chamaenerion","Chamaenerion angustifolium","subsp.","angustifolium","Yukon"
