SPECIES,ECO_NAME,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,FINEST_TAXON_RESOLUTION.y,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_ecoregion,endemic_CWRs_in_ecoregion,total_WUS_in_ecoregion,endemic_WUS_in_ecoregion,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res
Hamamelis virginiana,Great Lakes,42.669061,-81.176117,3,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.565007,-81.623773,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,43.04120015,-79.35736807,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.856169,-80.513005,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.68333,-80.53333,PGRC,G,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.55724787,-81.55669758,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.55724787,-81.55669758,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,43.083611,-79.286944,3,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.55724787,-81.55669758,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,43.083611,-79.286944,3,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,42.84441723,-79.09459346,1,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,Great Lakes,43.083611,-79.286944,3,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,126,8,240,22,35,32,3
Hamamelis virginiana,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,59,0,157,0,35,32,3
Hamamelis virginiana,Northern Appalachian / Acadian,45.65,-66.75,PGRC,G,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,115,6,219,7,35,32,3
Hamamelis virginiana,Northern Appalachian / Acadian,45.141598,-72.563892,2,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,115,6,219,7,35,32,3
Hamamelis virginiana,St. Lawrence - Champlain Valley,45.28054,-74.3851,2,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,107,2,210,6,35,32,3
Hamamelis virginiana,St. Lawrence - Champlain Valley,45.644376,-74.746259,2,BG,,Y,G5,N5,,113,72,41,Witch-Hazel,,Y,Y,Y,Y,Ornamentals,Medicinals,NA,Ornamentals,Medicinals,,NA,2,Assume distant,2,107,2,210,6,35,32,3
Hedysarum americanum,Alaska-Yukon Arctic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,15,0,34,0,0,0,0
Hedysarum americanum,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,0,0,0
Hedysarum americanum,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,56,0,120,1,0,0,0
Hedysarum americanum,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,0,0,0
Hedysarum americanum,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,0,230,0,0,0,0
Hedysarum americanum,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,0,0,0
Hedysarum americanum,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,0,0,0
Hedysarum americanum,Great Lakes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,126,8,240,22,0,0,0
Hedysarum americanum,Hudson Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,41,0,97,0,0,0,0
Hedysarum americanum,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,78,0,166,1,0,0,0
Hedysarum americanum,Northern Appalachian / Acadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,6,219,7,0,0,0
Hedysarum americanum,Northern Arctic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,11,0,26,0,0,0,0
Hedysarum americanum,Southern Arctic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,18,0,50,0,0,0,0
Hedysarum americanum,Taiga Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,18,0,51,0,0,0,0
Hedysarum americanum,Taiga Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,39,0,91,0,0,0,0
Hedysarum americanum,Western Taiga Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,23,0,67,0,0,0,0
Hedysarum americanum,Yukon Plateau And Flats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,24,0,54,0,0,0,0
Hedysarum boreale,Alaska-Yukon Arctic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,15,0,34,0,0,0,0
Hedysarum boreale,Alaska Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,14,0,34,0,0,0,0
Hedysarum boreale,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,127,1,0,0,0
Hedysarum boreale,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,56,0,120,1,0,0,0
Hedysarum boreale,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,0,0,0
Hedysarum boreale,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,115,0,230,0,0,0,0
Hedysarum boreale,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,0,0,0
Hedysarum boreale,Eastern Taiga Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,30,0,78,0,0,0,0
Hedysarum boreale,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,0,0,0
Hedysarum boreale,Hudson Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,41,0,97,0,0,0,0
Hedysarum boreale,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,78,0,166,1,0,0,0
Hedysarum boreale,Northern Arctic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,11,0,26,0,0,0,0
Hedysarum boreale,Northern Great Plains Steppe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,42,1,88,7,0,0,0
Hedysarum boreale,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,93,5,203,17,0,0,0
Hedysarum boreale,Southern Arctic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,18,0,50,0,0,0,0
Hedysarum boreale,Taiga Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,18,0,51,0,0,0,0
Hedysarum boreale,Taiga Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,39,0,91,0,0,0,0
Hedysarum boreale,Western Taiga Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,23,0,67,0,0,0,0
Hedysarum boreale,Yukon Plateau And Flats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,N,Y,Y,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,24,0,54,0,0,0,0
Hedysarum occidentale,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,67,1,154,0,0,0,0
Hedysarum sulphurescens,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,75,1,160,1,1,0,1
Hedysarum sulphurescens,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,90,2,197,3,1,0,1
Hedysarum sulphurescens,Fescue-Mixed Grass Prairie,50.99055371,-114.0185337,PGRC,G,,Y,G5,N5,,1,0,1,Sainfoin,,Y,Y,N,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,44,2,92,1,1,0,1
Helianthus annuus,Aspen Parkland,49.10277778,-100.7466667,NPGS,G,,Y,G5,N4,,4297,2,4295,Sunflower,,Y,Y,Y,N,Food,,NA,Oils,Vegetables,,NA,1,Primary,1A,67,1,127,1,24,0,24
Helianthus annuus,Aspen Parkland,49.17777778,-100.3022222,NPGS,G,,Y,G5,N4,,4297,2,4295,Sunflower,,Y,Y,Y,N,Food,,NA,Oils,Vegetables,,NA,1,Primary,1A,67,1,127,1,24,0,24
Helianthus annuus,Aspen Parkland,49.22638889,-101.6405556,NPGS,G,,Y,G5,N4,,4297,2,4295,Sunflower,,Y,Y,Y,N,Food,,NA,Oils,Vegetables,,NA,1,Primary,1A,67,1,127,1,24,0,24
Helianthus annuus,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunflower,,Y,Y,Y,N,Food,,NA,Oils,Vegetables,,NA,1,Primary,1A,75,1,160,1,24,0,24
Helianthus annuus,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunflower,,Y,Y,Y,N,Food,,NA,Oils,Vegetables,,NA,1,Primary,1A,115,0,230,0,24,0,24
Helianthus annuus,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunflower,,Y,Y,Y,N,Food,,NA,Oils,Vegetables,,NA,1,Primary,1A,90,2,197,3,24,0,24
Helianthus annuus,Fescue-Mixed Grass Prairie,49.65888889,-112.7930556,NPGS,G,,Y,G5,N4,,4297,2,4295,Sunflower,,Y,Y,Y,N,Food,,NA,Oils,Vegetables,,NA,1,Primary,1A,44,2,92,1,24,0,24
Helianthus annuus,Fescue-Mixed Grass Prairie,49.23194444,-102.9991667,NPGS,G,,Y,G5,N4,,4297,2,4295,Sunflower,,Y,Y,Y,N,Food,,NA,Oils,Vegetables,,NA,1,Primary,1A,44,2,92,1,24,0,24
