ELEMENT_GLOBAL_ID,GLOBAL_UNIQUE_IDENTIFIER,ELEMENT_NATIONAL_ID,ELEMENT_CODE,CATEGORY,TAX_GROUP,GLOBAL_SCIENTIFIC_NAME,CLASSIFICATION_STATUS,GNAME_LEVEL,CONCEPT_REF_CODE,CONCEPT_REF_FULL,TAX_COM,GLOBAL_ENGL_NAME,GLOB_FR_NAME,GLOBAL_SYNONYMS,CA_NNAME_LEVEL,NATIONAL_SCIENTIFIC_NAME,NATIONAL_ENGL_NAME,NATIONAL_FR_NAME,NATIONAL_SYNONYMS,G_RANK,ROUNDED_G_RANK,G_RANK_CHANGE_DATE,G_RANK_REVIEW_DATE,N_RANK,ROUNDED_N_RANK,N_RANK_CHANGE_DATE,N_RANK_REVIEW_DATE,BCD_STYLE_N_RANK,SARA_STATUS,SARA_DATE,COSEWIC_ID,COSEWIC_DESC,COSEWIC_DATE,COSEWIC_SUMMARY,COSEWIC_NAME,GRANK_REASONS,CURRENT_CA_DISTRIBUTION,CURRENT_US_DISTRIBUTION
147007,2-147007,236399,PDCRA0A0W1,Vascular Plant,Dicots,Sedum oreganum var. oreganum,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","Sedum oreganum ssp. oreganum as treated here by Kartesz (1994) is called S. oreganum var. oreganum by FNA (vol. 8, 2009); these treatments represent the same concept of the species.",Oregon Stonecrop,Orpin d'Orégon,Sedum oreganum ssp. oreganum,Variety,Sedum oreganum var. oreganum,Oregon Stonecrop,Orpin d'Orégon,Sedum oreganum ssp. oreganum,G5TNR,TNR,3/16/1993,,NNR,NNR,8/9/1993,,,,,,,,,,,BC(S5),"AK(SNR), CA(SNR), OR(SNR), WA(SNR)"
131577,2-131577,196268,PDCRA0A0W2,Vascular Plant,Dicots,Sedum oreganum var. tenue,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","Sedum oreganum ssp. tenue as treated here by Kartesz (1994) is called S. oreganum var. tenue by FNA (vol. 8, 2009); these treatments represent the same concept of the species.",Slender Oregon Stonecrop,Orpin grêle,Sedum oreganum ssp. tenue,Variety,Sedum oreganum var. tenue,Slender Oregon Stonecrop,Orpin grêle,Sedum oreganum ssp. tenue,G5TNR,TNR,3/16/1993,,NNR,NNR,8/9/1993,,,,,,,,,,,BC(S5),"OR(SNR), WA(SNR)"
151296,2-151296,240959,PDCRA0A1D0,Vascular Plant,Dicots,Sedum spathulifolium,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 8, 2009) includes Sedum spathulifolium ssp. yosemitense and S. spathulifolium ssp. purdyi in S. spathulifolium var. spathulifolium (= S. spathulifolium ssp. spathulifolium), while Kartesz (1994) treats them as distinct.",Pacific Stonecrop,Orpin à feuilles spatulées,,Species,Sedum spathulifolium,Broad-leaved Stonecrop,Orpin à feuilles spatulées,,G5,G5,9/30/2015,9/30/2015,N5,N5,4/14/2014,11/17/2017,,,,,,,,,,BC(S5),"CA(SNR), OR(S4), WA(SNR)"
135476,2-135476,228807,PDCRA0A1D3,Vascular Plant,Dicots,Sedum spathulifolium var. pruinosum,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 8, 2009) treats Sedum spathulifolium ssp. pruinosum as S. spathulifolium var. pruinosum.",Pacific Stonecrop,Orpin à feuilles pruineuses,Sedum spathulifolium ssp. pruinosum,Variety,Sedum spathulifolium var. pruinosum,Powdery-leaved Stonecrop,Orpin à feuilles pruineuses,Sedum spathulifolium ssp. pruinosum,G5T4T5,T4,8/20/2002,8/20/2002,N5,N5,4/14/2014,4/14/2014,,,,,,,,,,BC(SNR),"CA(SNR), OR(SNR), WA(SNR)"
143084,2-143084,238181,PDELG03010,Vascular Plant,Dicots,Shepherdia argentea,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Silver Buffaloberry,Shépherdie argentée,,Species,Shepherdia argentea,Silver Buffaloberry,Shépherdie argentée,,G5,G5,1/16/1990,5/16/2016,N4,N4,12/15/2017,12/15/2017,,,,,,,,,,"AB(S3), BC(SNA), MB(S3S4), ON(SNA), QC(SNA), SK(S4)","AZ(S2), CA(SNR), CO(S2?), IA(S2), ID(SNR), KS(S1), MI(SNA), MN(SNR), MT(S4), ND(SNR), NE(SNR), NM(SNR), NV(SNR), NY(SNA), OR(SNR), SD(SNR), UT(SNR), WI(SNR), WY(S3S4)"
151717,2-151717,202711,PDELG03020,Vascular Plant,Dicots,Shepherdia canadensis,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Canada Buffaloberry,Shépherdie du Canada,,Species,Shepherdia canadensis,Soapberry,Shépherdie du Canada,,G5,G5,9/6/1984,5/16/2016,N5,N5,3/13/2012,11/19/2017,,,,,,,,,,"AB(S5), BC(S5), LB(S1S3), MB(S5), NB(S2), NF(S4), NS(S2S3), NT(SNR), NU(SU), ON(S5), QC(S4), SK(S4), YT(S5)","AK(SNR), AZ(S4), CA(S1), CO(SNR), ID(SNR), IL(S1), IN(SX), ME(S1), MI(SNR), MN(S3), MT(S4S5), ND(SNR), NM(SNR), NV(SNR), NY(S4), OH(S3), OR(SNR), PA(S1), SD(SNR), UT(SNR), VT(S3), WA(SNR), WI(SNR), WY(S4S5)"
128759,2-128759,238601,PDAST8L070,Vascular Plant,Dicots,Silphium integrifolium,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Whole-leaf Rosinweed,Silphe à feuilles entières,,Species,Silphium integrifolium,Whole-leaved Rosinweed,Silphe à feuilles entières,,G5,G5,12/16/2002,12/16/2002,NNA,NNA,11/27/1996,11/18/2017,NE,,,,,,,,,ON(SNA),"AL(SNR), AR(SNR), CO(SH), IA(S4), IL(SNR), IN(SNR), KS(SNR), KY(S3S4), LA(SNR), MI(S2), MN(SNA), MO(SNR), MS(SNR), NE(SNR), NM(SNR), OH(SNR), OK(SNR), SD(S1), TN(SNR), TV(SNR), TX(SNR), WI(SNR), WY(S1)"
137812,2-137812,844284,PDAST8L074,Vascular Plant,Dicots,Silphium integrifolium var. laeve,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Wholeleaf Rosinweed,Silphe lisse,Silphium speciosum,Variety,Silphium integrifolium var. laeve,Whole-leaved Rosinweed,Silphe lisse,Silphium speciosum,G5T4?,T4,1/23/1996,1/23/1996,NNA,NNA,9/29/2010,9/2/2016,NE,,,,,,,,,ON(SNA),"AR(SNR), CO(SH), IL(SNR), KS(SNR), KY(SNR), MO(SNR), NE(SNR), OK(SNR), TX(SNR), WY(S1)"
155763,2-155763,223404,PDAST8L0A0,Vascular Plant,Dicots,Silphium perfoliatum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Cup-plant,Silphe perfolié,,Species,Silphium perfoliatum,Cup Plant,Silphe perfolié,,G5,G5,12/15/1988,12/15/1988,N2,N2,3/22/1989,9/5/2017,,,,,,,,,,"NB(SNA), ON(S2), ON(S2), QC(SNA)","AL(SNR), AR(SNR), CT(SNR), DE(SNA), GA(SNR), IA(S5), IL(SNR), IN(SNR), KS(SNR), KY(S4S5), LA(S1?), MA(SNR), MD(SNR), ME(SNR), MI(S2), MN(SNR), MO(SNR), MS(SNR), NC(SNR), ND(SNR), NE(SNR), NJ(SNR), NY(SNA), OH(SNR), OK(SNR), PA(S4), SD(SNR), TN(SNR), VA(S3S4), VT(SNR), WI(SNR), WV(S3)"
155235,2-155235,193542,PDAST8L0A2,Vascular Plant,Dicots,Silphium perfoliatum var. perfoliatum,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Cup-plant,Silphe perfolié,Silphium perfoliatum,Variety,Silphium perfoliatum var. perfoliatum,Cup Plant,Silphe perfolié,,G5T5?,T5,8/21/2002,8/21/2002,N2,N2,9/16/2010,12/21/2017,,,,,,,,,,"NB(SNA), ON(S2), QC(SNA)","AL(SNR), AR(SNR), CT(SNR), GA(SNR), IA(SNR), IL(SNR), IN(SNR), KS(SNR), KY(SNR), LA(SNR), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(S1), ND(SNR), NE(SNR), NJ(SNA), NY(SNR), OH(SNR), OK(SNR), PA(SNR), SD(SNR), TN(SNR), VA(SU), VT(SNR), WI(SNR), WV(S2)"
154306,2-154306,246749,PDAPI22030,Vascular Plant,Dicots,Sium suave,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Hemlock Water-parsnip,Berle douce,,Species,Sium suave,Common Water-parsnip,Berle douce,,G5,G5,9/6/1984,5/16/2016,N5,N5,10/14/2002,9/5/2017,,,,,,,,,,"AB(S5), BC(S5), LB(S1), MB(S5), NB(S5), NF(S3S4), NS(S5), NT(S4), NU(SU), ON(S5), PE(S5), QC(S5?), SK(S4), YT(S3S4)","AK(SNR), AL(SNR), AR(S1S3), AZ(S1), CA(SNR), CO(SNR), CT(SNR), DC(SNR), DE(S4), FL(SNR), GA(S3), IA(S4), ID(SNR), IL(SNR), IN(SNR), KS(S1), KY(S3S4), LA(S1S2), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MS(SNR), MT(S4), NC(S3S4), ND(SNR), NE(SNR), NH(SNR), NJ(S5), NM(SNR), NV(SNR), NY(S5), OH(SNR), OR(SNR), PA(S5), RI(SNR), SC(SNR), SD(SNR), TN(SNR), TX(S1), UT(SNR), VA(S5), VT(SNR), WA(SNR), WI(SNR), WV(S3), WY(S2)"
158784,2-158784,236278,PDROS1P010,Vascular Plant,Dicots,Sorbus americana,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,American Mountain-ash,Sorbier d'Amérique,Pyrus americana,Species,Sorbus americana,American Mountain-ash,Sorbier d'Amérique,Pyrus americana,G5,G5,9/6/1984,4/4/2016,N5,N5,10/14/2015,11/18/2017,,,,,,,,,,"NB(S5), NF(S4S5), NS(S5), ON(S5), PE(S5), QC(S5?)","CT(SNR), GA(S1), GS(P3), IL(S1), MA(SNR), MD(S3), ME(SNR), MI(SNR), MN(SNR), NC(S3), NH(SNR), NJ(S2), NY(S5), PA(S4), RI(SNA), SC(SNR), TN(SNR), TV(SNR), VA(S5), VT(SNR), WI(SNR), WV(S4)"
142371,2-142371,195356,PDROS1P040,Vascular Plant,Dicots,Sorbus decora,Nonstandard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 9, 2014) expands the concept of Sorbus decora to include S. groenlandica, while Kartesz (1994) here treats them as distinct.",Northern Mountain-ash,Sorbier plaisant,Pyrus decora,Species,Sorbus decora,Showy Mountain-ash,Sorbier plaisant,Pyrus decora,G5,G5,4/28/2016,4/28/2016,N5,N5,4/28/2016,4/28/2016,NSYN,,,,,,,,,"LB(SNR), MB(SNR), NB(SNR), NF(SNR), NS(SNR), NU(SNR), ON(SNR), QC(S5?), SK(SNR)","CT(SNR), IA(SNR), IL(SNR), IN(SX), MA(S1), ME(SNR), MI(SNR), MN(SNR), NH(SNR), NY(S5), OH(S1), PA(S1), VT(S3), WI(SNR)"
961540,2-961540,961541,PDROS1P0F0,Vascular Plant,Dicots,Sorbus decora,Standard,Species,B14FNA09HQUS,"Flora of North America Editorial Committee. 2014b. Flora of North America North of Mexico. Vol. 9. Magnoliophyta: Picramniaceae to Rosaceae. Oxford University Press, New York. xxiv + 713 pp.","FNA (vol. 9, 2014) expands the concept of Sorbus decora to include S. groenlandica, while Kartesz (1994) treats them as distinct.",Northern Mountain-ash,Sorbier plaisant,,Species,Sorbus decora,Showy Mountain-ash,Sorbier plaisant,,G5,G5,4/4/2016,4/4/2016,N5,N5,4/4/2016,4/4/2016,,,,,,,,,,"LB(S4S5), MB(S4), NB(S4S5), NF(S5), NS(S4), ON(S5), QC(SNR), SK(S5)","CT(SNR), IA(SNR), IL(SNR), IN(SNR), MA(SNR), ME(SNR), MI(SNR), MN(SNR), NH(SNR), NY(SNR), OH(SNR), PA(SNR), VT(SNR), WI(SNR)"
153894,2-153894,206264,PDROS1P0A0,Vascular Plant,Dicots,Sorbus scopulina,Nonstandard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 9, 2014) expands the concept of Sorbus scopulina to include S. dumosa, while Kartesz (1994) treats them as distinct. FNA also does not recognize distinct varieties in S. scopulina.",Greene's Mountain-ash,,,Species,Sorbus scopulina,,,,G5,G5,6/4/1990,1/16/1990,NNR,NNR,8/9/1993,,NSYN,,,,,,,,,"AB(S5), BC(SNR), NT(SNR), SK(SNR), YT(SNR)","AK(SNR), CA(SNR), CO(SNR), ID(SNR), MT(S4S5), ND(SNR), NM(SNR), NV(SNR), OH(SNR), OR(SNR), SD(S3S4), UT(SNR), WA(SNR), WY(SNR)"
961549,2-961549,961550,PDROS1P0G0,Vascular Plant,Dicots,Sorbus scopulina,Standard,Species,B14FNA09HQUS,"Flora of North America Editorial Committee. 2014b. Flora of North America North of Mexico. Vol. 9. Magnoliophyta: Picramniaceae to Rosaceae. Oxford University Press, New York. xxiv + 713 pp.","FNA (vol. 9, 2014) expands the concept of Sorbus scopulina to include S. dumosa, while Kartesz (1994) treats them as distinct. FNA also does not recognize distinct varieties in S. scopulina.",Greene's Mountain-ash,Sorbier de Greene,,Species,Sorbus scopulina,Greene's Mountain-ash,Sorbier de Greene,,G5,G5,4/4/2016,4/4/2016,N5,N5,4/4/2016,4/4/2016,,,,,,,,,,"AB(SNR), BC(S5), NT(SNR), SK(S3), YT(S3)","AK(SNR), AZ(SNR), CA(SNR), CO(SNR), ID(SNR), MT(SNR), NM(SNR), NV(SNR), OR(SNR), SD(SNR), UT(SNR), WA(SNR), WY(S3)"
132870,2-132870,210035,PDROS1P0B0,Vascular Plant,Dicots,Sorbus sitchensis,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Sitka Mountain-ash,Sorbier de Sitka,,Species,Sorbus sitchensis,Sitka Mountain-ash,Sorbier de Sitka,,G5,G5,10/1/1987,4/4/2016,N5,N5,6/5/2011,4/4/2016,,,,,,,,,,"AB(S3), BC(S5), YT(S2S3)","AK(SNR), CA(SNR), ID(SNR), MT(S4), OR(SNR), WA(SNR)"
161515,2-161515,236334,PDROS1P0B3,Vascular Plant,Dicots,Sorbus sitchensis var. grayi,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Gray's Mountain-ash,Sorbier de Gray,,Variety,Sorbus sitchensis var. grayi,Gray's Mountain-ash,Sorbier de Gray,,G5T5,T5,8/2/2002,4/4/2016,N5,N5,6/5/2011,4/4/2016,,,,,,,,,,BC(S5),"AK(SNR), CA(SNR), OR(SNR), WA(SNR)"
136765,2-136765,229002,PDROS1P0B4,Vascular Plant,Dicots,Sorbus sitchensis var. sitchensis,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Sitka Mountain-ash,Sorbier de Sitka,,Variety,Sorbus sitchensis var. sitchensis,Sitka Mountain-ash,Sorbier de Sitka,,G5T5,T5,8/2/2002,4/4/2016,N5,N5,6/5/2011,4/4/2016,,,,,,,,,,"AB(S3), BC(S5), YT(S2S3)","AK(SNR), ID(SNR), MT(S4), WA(SNR)"
149810,2-149810,226763,PDROS1Q050,Vascular Plant,Dicots,Spiraea douglasii,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Douglas' Spiraea,Spirée de Douglas,,Species,Spiraea douglasii,Douglas' Meadowsweet,Spirée de Douglas,,G5,G5,1/16/1990,7/11/2016,N5,N5,4/4/2016,4/4/2016,,,,,,,,,"Common to occasional in northwestern North America, with thousands of occurrences.",BC(S5),"AK(S4), CA(SNR), CO(SNR), ID(SNR), MO(SNR), MT(S3?), OR(SNR), WA(SNR)"
159852,2-159852,205876,PDROS1Q051,Vascular Plant,Dicots,Spiraea douglasii var. douglasii,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","Kartesz (1994) here includes Spiraea douglasii var. roseata in S. douglasii var. douglasii, while FNA (vol. 9, 2014) treats them as distinct.",Douglas' Meadowsweet,,Spiraea douglasii ssp. douglasii,Variety,Spiraea douglasii var. douglasii,Douglas' Meadowsweet,,Spiraea douglasii ssp. douglasii,G5T5,T5,5/2/2016,5/2/2016,NNR,NNR,4/25/2019,4/25/2019,NSYN,,,,,,,,,BC(SNR),"CA(SNR), MO(SNR), OR(SNR), WA(SNR)"
961603,2-961603,961604,PDROS1Q053,Vascular Plant,Dicots,Spiraea douglasii var. douglasii,Provisional,Variety,B14FNA09HQUS,"Flora of North America Editorial Committee. 2014b. Flora of North America North of Mexico. Vol. 9. Magnoliophyta: Picramniaceae to Rosaceae. Oxford University Press, New York. xxiv + 713 pp.","Kartesz (1994) includes Spiraea douglasii var. roseata in S. douglasii var. douglasii, while FNA (vol. 9, 2014) treats them as distinct.",Douglas' Meadowsweet,Spirée de Douglas,,Variety,Spiraea douglasii var. douglasii,Douglas' Meadowsweet,Spirée de Douglas,,G5T5,T5,4/4/2016,4/4/2016,N5,N5,4/4/2016,4/4/2016,,,,,,,,,,BC(S5),"CA(SNR), OR(SNR), WA(SNR)"
133189,2-133189,238085,PDROS1Q052,Vascular Plant,Dicots,Spiraea douglasii var. menziesii,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Menzies' Meadowsweet,Spirée de Douglas,Spiraea douglasii ssp. menziesii,Variety,Spiraea douglasii var. menziesii,Menzies' Meadowsweet,Spirée de Menzies,Spiraea douglasii ssp. menziesii,G5T5,T5,4/4/2016,4/4/2016,N5,N5,4/4/2016,4/4/2016,,,,,,,,,,BC(S5),"AK(SNR), CO(SNR), ID(SNR), OR(SNR), WA(SNR)"
148250,2-148250,229554,PDCPR05020,Vascular Plant,Dicots,Symphoricarpos albus,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Snowberry,Symphorine blanche,,Species,Symphoricarpos albus,Common Snowberry,Symphorine blanche,,G5,G5,9/6/1984,5/16/2016,N5,N5,9/6/2002,11/19/2017,,,,,,,,,"Widespread and abundant in much of North America. In some areas, it is a problem pest species invading grassland habitats.","AB(S5), BC(S5), MB(S4S5), NB(SNA), NF(SNA), NS(SNA), NT(SNR), ON(S5), PE(SNA), QC(SNR), SK(S5)","AK(S2), CA(SNR), CO(SNR), CT(SNR), DC(SNR), DE(SNA), IA(S1), ID(SNR), IL(SNR), IN(SNR), KY(SNR), MA(SNR), MD(S1), ME(SNA), MI(SNR), MN(SNR), MO(SNR), MT(S5), NC(SNR), ND(SNR), NE(S3), NH(SNR), NJ(SNR), NM(SNR), NY(SNR), OH(SNR), OR(SNR), PA(SNA), PA(SNA), RI(SNA), SD(SNR), TN(SNR), TV(SNR), UT(SNR), VA(S3), VT(S3), VT(S3), WA(SNR), WI(SNR), WV(S2), WY(S3)"
133383,2-133383,206100,PDCPR05021,Vascular Plant,Dicots,Symphoricarpos albus var. albus,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Common Snowberry,Symphorine blanche,,Variety,Symphoricarpos albus var. albus,Common Snowberry,Symphorine blanche,,G5T5,T5,9/8/2002,5/16/2016,N5,N5,9/6/2002,10/13/2015,,,,,,,,,,"AB(S5), BC(S3S4), MB(SNR), NB(SNA), NF(SNA), NS(SNA), ON(S5), PE(SNA), QC(S3), SK(S5)","AK(SNR), CO(SNR), IL(S1), KY(S1), MA(S1), MD(SNR), MI(SNR), MN(SNR), MT(SNR), ND(SNR), NE(SNR), NM(SNR), NY(S4), OH(SH), OR(SNR), PA(S2), SD(SNR), TV(SNR), VA(S1), VT(S3), WA(SNR), WI(SNR), WV(S2), WY(S2S3)"
127971,2-127971,230104,PDCPR05022,Vascular Plant,Dicots,Symphoricarpos albus var. laevigatus,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","This taxon represents the western phase of the widely distributed North American species. It is recognized as varietally distinct by some taxonomists (e.g. Hulten, 1968; Hitchcock, et al, 1955; Douglas, et al, 1989; Kartesz, 1994 and 1999). Others recognize a single wide-ranging variable species (Welsh, 1974; Calder and Taylor, 1968; Fernald, 1950).",Common Snowberry,Symphorine lisse,Symphoricarpos albus ssp. laevigatus,Variety,Symphoricarpos albus var. laevigatus,Common Snowberry,Symphorine lisse,Symphoricarpos albus ssp. laevigatus,G5T5,T5,8/7/1991,5/16/2016,N5,N5,8/5/2002,3/19/2012,,,,,,,,,"Common (questionably distinct) variety widespread in western North America, with thousands of occurrences.","BC(S5), NB(SNA), NS(SNA), ON(SNA), PE(SNA), QC(SNR)","AK(S2), CA(SNR), CO(SNR), CT(SNR), DC(SNA), DE(SNA), ID(SNR), IL(SNA), IN(SNR), MA(SNR), MD(SNR), ME(SNA), MI(SNR), MO(SNR), MT(SNR), NH(SNR), NJ(SNA), NY(S5), OH(SNR), OR(SNR), PA(SNA), RI(SNA), TN(SNR), VA(SNA), VT(SNA), WA(SNR), WY(S2)"
149952,2-149952,220250,PGTXA01010,Vascular Plant,Conifers,Taxus brevifolia,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",A distinct species.,Pacific Yew,If de l'Ouest,,Species,Taxus brevifolia,Western Yew,If de l'Ouest,,G5,G5,8/30/2016,8/30/2016,N5,N5,9/27/2011,2/4/2016,,,,,,,,,"<i>Taxus brevifolia</i> occurs in northwestern North America, from northwest California north to southernmost southeast Alaska and east to Montana. It is not uncommon within its main range of distribution, with distribution patterns ranging from scattered to dense patches. Thousands of occurrences are estimated to exist. However, this species is also slow-growing, does not reproduce rapidly, and has a somewhat narrow ecological range. Although it is somewhat resistant to minor disturbances, with harvest it can fairly easily be eliminated from areas. Therefore, logging activity, occurring throughout much of its range, is the most significant current threat to this species. In the past, there was concern that it could be threatened by harvest of its bark for extraction of the anticarcinogen taxol. However, appropriate substitute species and methods for obtaining this drug have been identified, so harvest for this purpose is does not appear to be a significant threat at this time.","AB(S1), BC(S5)","AK(S3), CA(SNR), ID(SNR), MT(S4), NV(SNR), OR(S4), WA(SNR)"
156448,2-156448,205615,PGTXA01020,Vascular Plant,Conifers,Taxus canadensis,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Canadian Yew,If du Canada,,Species,Taxus canadensis,Canada Yew,If du Canada,,G5,G5,9/6/1983,2/4/2016,N5,N5,5/18/1999,2/4/2016,,,,,,,,,,"LB(S1), MB(S3), NB(S5), NF(S3S4), NS(S4S5), ON(S4), PE(S4), QC(S5)","CT(SNR), IA(S3), IL(S2), IN(S1), KY(S2S3), MA(SNR), MD(S2), ME(SNR), MI(SNR), MN(SNR), NC(S1), NH(SNR), NJ(S2), NY(S5), OH(S3), PA(S3S4), RI(S1), TN(S1), TV(SNR), VA(S3), VT(SNR), WI(S4), WV(S2S3)"
145680,2-145680,198232,PGCUP06010,Vascular Plant,Conifers,Thuja occidentalis,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Northern White-cedar,Thuya occidental,,Species,Thuja occidentalis,Eastern White Cedar,Thuya occidental,,G5,G5,9/6/1983,2/4/2016,N5,N5,12/29/1995,2/4/2016,,,,,,,,,,"MB(S4?), NB(S5), NS(S1), ON(S5), PE(S3S4), QC(S5)","CT(S2), GS(PNA), IA(SNA), IL(S1), IN(S1), KY(S2S3), MA(S1), MD(S1), ME(S5), MI(SNR), MN(SNR), NC(SNR), NH(SNR), NJ(S1), NY(S5), OH(S3), RI(SNR), TN(S3), TV(SNR), VA(S4), VT(SNR), WI(SNR), WV(S2)"
